Date,Open,High,Low,Close,Adj Close,Volume
2004-09-13,12.570000,12.570000,12.570000,12.570000,7.846610,0
2004-09-14,12.580000,12.580000,12.580000,12.580000,7.852850,0
2004-09-15,12.530000,12.530000,12.530000,12.530000,7.821637,0
2004-09-16,12.580000,12.580000,12.580000,12.580000,7.852850,0
2004-09-17,12.540000,12.540000,12.540000,12.540000,7.827878,0
2004-09-20,12.590000,12.590000,12.590000,12.590000,7.859092,0
2004-09-21,12.580000,12.580000,12.580000,12.580000,7.852850,0
2004-09-22,12.640000,12.640000,12.640000,12.640000,7.890304,0
2004-09-23,12.610000,12.610000,12.610000,12.610000,7.871576,0
2004-09-24,12.450000,12.450000,12.450000,12.450000,7.871576,0
2004-09-27,12.490000,12.490000,12.490000,12.490000,7.896867,0
2004-09-28,12.520000,12.520000,12.520000,12.520000,7.915834,0
2004-09-29,12.470000,12.470000,12.470000,12.470000,7.884222,0
2004-09-30,12.480000,12.480000,12.480000,12.480000,7.890546,0
2004-10-01,12.410000,12.410000,12.410000,12.410000,7.846285,0
2004-10-04,12.390000,12.390000,12.390000,12.390000,7.833642,0
2004-10-05,12.410000,12.410000,12.410000,12.410000,7.846285,0
2004-10-06,12.340000,12.340000,12.340000,12.340000,7.802031,0
2004-10-07,12.350000,12.350000,12.350000,12.350000,7.808352,0
2004-10-08,12.440000,12.440000,12.440000,12.440000,7.865254,0
2004-10-11,12.440000,12.440000,12.440000,12.440000,7.865254,0
2004-10-12,12.480000,12.480000,12.480000,12.480000,7.890546,0
2004-10-13,12.500000,12.500000,12.500000,12.500000,7.903191,0
2004-10-14,12.540000,12.540000,12.540000,12.540000,7.928478,0
2004-10-15,12.530000,12.530000,12.530000,12.530000,7.922155,0
2004-10-18,12.520000,12.520000,12.520000,12.520000,7.915834,0
2004-10-19,12.530000,12.530000,12.530000,12.530000,7.922155,0
2004-10-20,12.570000,12.570000,12.570000,12.570000,7.947449,0
2004-10-21,12.610000,12.610000,12.610000,12.610000,7.972738,0
2004-10-22,12.600000,12.600000,12.600000,12.600000,7.966417,0
2004-10-25,12.610000,12.610000,12.610000,12.610000,7.972738,0
2004-10-26,12.600000,12.600000,12.600000,12.600000,7.966417,0
2004-10-27,12.500000,12.500000,12.500000,12.500000,7.903191,0
2004-10-28,12.550000,12.550000,12.550000,12.550000,7.934799,0
2004-10-29,12.590000,12.590000,12.590000,12.590000,7.960089,0
2004-11-01,12.550000,12.550000,12.550000,12.550000,7.934799,0
2004-11-02,12.610000,12.610000,12.610000,12.610000,7.972738,0
2004-11-03,12.650000,12.650000,12.650000,12.650000,7.998027,0
2004-11-04,12.600000,12.600000,12.600000,12.600000,7.966417,0
2004-11-05,12.540000,12.540000,12.540000,12.540000,7.928478,0
2004-11-08,12.520000,12.520000,12.520000,12.520000,7.915834,0
2004-11-09,12.510000,12.510000,12.510000,12.510000,7.909512,0
2004-11-10,12.490000,12.490000,12.490000,12.490000,7.896867,0
2004-11-11,12.490000,12.490000,12.490000,12.490000,7.896867,0
2004-11-12,12.540000,12.540000,12.540000,12.540000,7.928478,0
2004-11-15,12.590000,12.590000,12.590000,12.590000,7.960089,0
2004-11-16,12.580000,12.580000,12.580000,12.580000,7.953770,0
2004-11-17,12.640000,12.640000,12.640000,12.640000,7.991705,0
2004-11-18,12.650000,12.650000,12.650000,12.650000,7.998027,0
2004-11-19,12.610000,12.610000,12.610000,12.610000,7.972738,0
2004-11-22,12.680000,12.680000,12.680000,12.680000,8.016994,0
2004-11-23,12.640000,12.640000,12.640000,12.640000,7.991705,0
2004-11-24,12.650000,12.650000,12.650000,12.650000,7.998027,0
2004-11-26,12.620000,12.620000,12.620000,12.620000,7.979061,0
2004-11-29,12.570000,12.570000,12.570000,12.570000,7.947449,0
2004-11-30,12.550000,12.550000,12.550000,12.550000,7.934799,0
2004-12-01,12.530000,12.530000,12.530000,12.530000,7.922155,0
2004-12-02,12.500000,12.500000,12.500000,12.500000,7.903191,0
2004-12-03,12.610000,12.610000,12.610000,12.610000,7.972738,0
2004-12-06,12.640000,12.640000,12.640000,12.640000,7.991705,0
2004-12-07,12.640000,12.640000,12.640000,12.640000,7.991705,0
2004-12-08,12.730000,12.730000,12.730000,12.730000,8.048606,0
2004-12-09,12.700000,12.700000,12.700000,12.700000,8.029641,0
2004-12-10,12.670000,12.670000,12.670000,12.670000,8.010674,0
2004-12-13,12.700000,12.700000,12.700000,12.700000,8.029641,0
2004-12-14,12.730000,12.730000,12.730000,12.730000,8.048606,0
2004-12-15,12.810000,12.810000,12.810000,12.810000,8.099190,0
2004-12-16,12.740000,12.740000,12.740000,12.740000,8.054932,0
2004-12-17,12.740000,12.740000,12.740000,12.740000,8.054932,0
2004-12-20,12.770000,12.770000,12.770000,12.770000,8.073898,0
2004-12-21,12.850000,12.850000,12.850000,12.850000,8.124481,0
2004-12-22,12.800000,12.800000,12.800000,12.800000,8.092865,0
2004-12-23,12.590000,12.590000,12.590000,12.590000,8.092865,0
2004-12-27,12.560000,12.560000,12.560000,12.560000,8.073582,0
2004-12-28,12.540000,12.540000,12.540000,12.540000,8.060724,0
2004-12-29,12.500000,12.500000,12.500000,12.500000,8.035013,0
2004-12-30,12.540000,12.540000,12.540000,12.540000,8.060724,0
2004-12-31,12.570000,12.570000,12.570000,12.570000,8.080010,0
2005-01-03,12.550000,12.550000,12.550000,12.550000,8.067152,0
2005-01-04,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-01-05,12.470000,12.470000,12.470000,12.470000,8.015732,0
2005-01-06,12.470000,12.470000,12.470000,12.470000,8.015732,0
2005-01-07,12.440000,12.440000,12.440000,12.440000,7.996444,0
2005-01-10,12.470000,12.470000,12.470000,12.470000,8.015732,0
2005-01-11,12.480000,12.480000,12.480000,12.480000,8.022161,0
2005-01-12,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-01-13,12.540000,12.540000,12.540000,12.540000,8.060724,0
2005-01-14,12.520000,12.520000,12.520000,12.520000,8.047870,0
2005-01-18,12.550000,12.550000,12.550000,12.550000,8.067152,0
2005-01-19,12.530000,12.530000,12.530000,12.530000,8.054297,0
2005-01-20,12.540000,12.540000,12.540000,12.540000,8.060724,0
2005-01-21,12.560000,12.560000,12.560000,12.560000,8.073582,0
2005-01-24,12.580000,12.580000,12.580000,12.580000,8.086439,0
2005-01-25,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-01-26,12.510000,12.510000,12.510000,12.510000,8.041443,0
2005-01-27,12.510000,12.510000,12.510000,12.510000,8.041443,0
2005-01-28,12.560000,12.560000,12.560000,12.560000,8.073582,0
2005-01-31,12.570000,12.570000,12.570000,12.570000,8.080010,0
2005-02-01,12.550000,12.550000,12.550000,12.550000,8.067152,0
2005-02-02,12.520000,12.520000,12.520000,12.520000,8.047870,0
2005-02-03,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-02-04,12.600000,12.600000,12.600000,12.600000,8.099294,0
2005-02-07,12.630000,12.630000,12.630000,12.630000,8.118578,0
2005-02-08,12.680000,12.680000,12.680000,12.680000,8.150717,0
2005-02-09,12.760000,12.760000,12.760000,12.760000,8.202143,0
2005-02-10,12.690000,12.690000,12.690000,12.690000,8.157144,0
2005-02-11,12.700000,12.700000,12.700000,12.700000,8.163573,0
2005-02-14,12.740000,12.740000,12.740000,12.740000,8.189285,0
2005-02-15,12.680000,12.680000,12.680000,12.680000,8.150717,0
2005-02-16,12.640000,12.640000,12.640000,12.640000,8.125007,0
2005-02-17,12.620000,12.620000,12.620000,12.620000,8.112149,0
2005-02-18,12.610000,12.610000,12.610000,12.610000,8.105722,0
2005-02-22,12.580000,12.580000,12.580000,12.580000,8.086439,0
2005-02-23,12.600000,12.600000,12.600000,12.600000,8.099294,0
2005-02-24,12.590000,12.590000,12.590000,12.590000,8.092865,0
2005-02-25,12.570000,12.570000,12.570000,12.570000,8.080010,0
2005-02-28,12.510000,12.510000,12.510000,12.510000,8.041443,0
2005-03-01,12.520000,12.520000,12.520000,12.520000,8.047870,0
2005-03-02,12.530000,12.530000,12.530000,12.530000,8.054297,0
2005-03-03,12.540000,12.540000,12.540000,12.540000,8.060724,0
2005-03-04,12.600000,12.600000,12.600000,12.600000,8.099294,0
2005-03-07,12.640000,12.640000,12.640000,12.640000,8.125007,0
2005-03-08,12.600000,12.600000,12.600000,12.600000,8.099294,0
2005-03-09,12.510000,12.510000,12.510000,12.510000,8.041443,0
2005-03-10,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-03-11,12.440000,12.440000,12.440000,12.440000,7.996444,0
2005-03-14,12.450000,12.450000,12.450000,12.450000,8.002873,0
2005-03-15,12.450000,12.450000,12.450000,12.450000,8.002873,0
2005-03-16,12.480000,12.480000,12.480000,12.480000,8.022161,0
2005-03-17,12.550000,12.550000,12.550000,12.550000,8.067152,0
2005-03-18,12.520000,12.520000,12.520000,12.520000,8.047870,0
2005-03-21,12.500000,12.500000,12.500000,12.500000,8.035013,0
2005-03-22,12.430000,12.430000,12.430000,12.430000,7.990019,0
2005-03-23,12.320000,12.320000,12.320000,12.320000,7.955151,0
2005-03-24,12.340000,12.340000,12.340000,12.340000,7.968061,0
2005-03-28,12.320000,12.320000,12.320000,12.320000,7.955151,0
2005-03-29,12.340000,12.340000,12.340000,12.340000,7.968061,0
2005-03-30,12.380000,12.380000,12.380000,12.380000,7.993891,0
2005-03-31,12.470000,12.470000,12.470000,12.470000,8.052008,0
2005-04-01,12.520000,12.520000,12.520000,12.520000,8.084291,0
2005-04-04,12.510000,12.510000,12.510000,12.510000,8.077837,0
2005-04-05,12.470000,12.470000,12.470000,12.470000,8.052008,0
2005-04-06,12.480000,12.480000,12.480000,12.480000,8.058467,0
2005-04-07,12.430000,12.430000,12.430000,12.430000,8.026179,0
2005-04-08,12.440000,12.440000,12.440000,12.440000,8.032634,0
2005-04-11,12.480000,12.480000,12.480000,12.480000,8.058467,0
2005-04-12,12.540000,12.540000,12.540000,12.540000,8.097203,0
2005-04-13,12.530000,12.530000,12.530000,12.530000,8.090749,0
2005-04-14,12.550000,12.550000,12.550000,12.550000,8.103663,0
2005-04-15,12.610000,12.610000,12.610000,12.610000,8.142406,0
2005-04-18,12.650000,12.650000,12.650000,12.650000,8.168233,0
2005-04-19,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-04-20,12.710000,12.710000,12.710000,12.710000,8.206975,0
2005-04-21,12.660000,12.660000,12.660000,12.660000,8.174691,0
2005-04-22,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-04-25,12.680000,12.680000,12.680000,12.680000,8.187603,0
2005-04-26,12.650000,12.650000,12.650000,12.650000,8.168233,0
2005-04-27,12.650000,12.650000,12.650000,12.650000,8.168233,0
2005-04-28,12.730000,12.730000,12.730000,12.730000,8.219892,0
2005-04-29,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-05-02,12.710000,12.710000,12.710000,12.710000,8.206975,0
2005-05-03,12.670000,12.670000,12.670000,12.670000,8.181148,0
2005-05-04,12.680000,12.680000,12.680000,12.680000,8.187603,0
2005-05-05,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-05-06,12.630000,12.630000,12.630000,12.630000,8.155320,0
2005-05-09,12.650000,12.650000,12.650000,12.650000,8.168233,0
2005-05-10,12.690000,12.690000,12.690000,12.690000,8.194060,0
2005-05-11,12.710000,12.710000,12.710000,12.710000,8.206975,0
2005-05-12,12.690000,12.690000,12.690000,12.690000,8.194060,0
2005-05-13,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-05-16,12.710000,12.710000,12.710000,12.710000,8.206975,0
2005-05-17,12.740000,12.740000,12.740000,12.740000,8.226348,0
2005-05-18,12.740000,12.740000,12.740000,12.740000,8.226348,0
2005-05-19,12.690000,12.690000,12.690000,12.690000,8.194060,0
2005-05-20,12.720000,12.720000,12.720000,12.720000,8.213434,0
2005-05-23,12.770000,12.770000,12.770000,12.770000,8.245717,0
2005-05-24,12.790000,12.790000,12.790000,12.790000,8.258633,0
2005-05-25,12.760000,12.760000,12.760000,12.760000,8.239264,0
2005-05-26,12.710000,12.710000,12.710000,12.710000,8.206975,0
2005-05-27,12.730000,12.730000,12.730000,12.730000,8.219892,0
2005-05-31,12.790000,12.790000,12.790000,12.790000,8.258633,0
2005-06-01,12.900000,12.900000,12.900000,12.900000,8.329658,0
2005-06-02,12.890000,12.890000,12.890000,12.890000,8.323207,0
2005-06-03,12.830000,12.830000,12.830000,12.830000,8.284462,0
2005-06-06,12.850000,12.850000,12.850000,12.850000,8.297379,0
2005-06-07,12.870000,12.870000,12.870000,12.870000,8.310287,0
2005-06-08,12.830000,12.830000,12.830000,12.830000,8.284462,0
2005-06-09,12.810000,12.810000,12.810000,12.810000,8.271549,0
2005-06-10,12.720000,12.720000,12.720000,12.720000,8.213434,0
2005-06-13,12.700000,12.700000,12.700000,12.700000,8.200518,0
2005-06-14,12.670000,12.670000,12.670000,12.670000,8.181148,0
2005-06-15,12.670000,12.670000,12.670000,12.670000,8.181148,0
2005-06-16,12.730000,12.730000,12.730000,12.730000,8.219892,0
2005-06-17,12.750000,12.750000,12.750000,12.750000,8.232802,0
2005-06-20,12.730000,12.730000,12.730000,12.730000,8.219892,0
2005-06-21,12.760000,12.760000,12.760000,12.760000,8.239264,0
2005-06-22,12.800000,12.800000,12.800000,12.800000,8.265089,0
2005-06-23,12.800000,12.800000,12.800000,12.800000,8.265089,0
2005-06-24,12.580000,12.580000,12.580000,12.580000,8.286169,0
2005-06-27,12.620000,12.620000,12.620000,12.620000,8.312517,0
2005-06-28,12.580000,12.580000,12.580000,12.580000,8.286169,0
2005-06-29,12.560000,12.560000,12.560000,12.560000,8.272994,0
2005-06-30,12.580000,12.580000,12.580000,12.580000,8.286169,0
2005-07-01,12.530000,12.530000,12.530000,12.530000,8.253232,0
2005-07-05,12.460000,12.460000,12.460000,12.460000,8.207127,0
2005-07-06,12.480000,12.480000,12.480000,12.480000,8.220300,0
2005-07-07,12.490000,12.490000,12.490000,12.490000,8.226887,0
2005-07-08,12.430000,12.430000,12.430000,12.430000,8.187367,0
2005-07-11,12.440000,12.440000,12.440000,12.440000,8.193952,0
2005-07-12,12.430000,12.430000,12.430000,12.430000,8.187367,0
2005-07-13,12.400000,12.400000,12.400000,12.400000,8.167606,0
2005-07-14,12.310000,12.310000,12.310000,12.310000,8.108323,0
2005-07-15,12.290000,12.290000,12.290000,12.290000,8.095147,0
2005-07-18,12.240000,12.240000,12.240000,12.240000,8.062215,0
2005-07-19,12.310000,12.310000,12.310000,12.310000,8.108323,0
2005-07-20,12.340000,12.340000,12.340000,12.340000,8.128085,0
2005-07-21,12.290000,12.290000,12.290000,12.290000,8.095147,0
2005-07-22,12.350000,12.350000,12.350000,12.350000,8.134670,0
2005-07-25,12.290000,12.290000,12.290000,12.290000,8.095147,0
2005-07-26,12.300000,12.300000,12.300000,12.300000,8.101736,0
2005-07-27,12.300000,12.300000,12.300000,12.300000,8.101736,0
2005-07-28,12.350000,12.350000,12.350000,12.350000,8.134670,0
2005-07-29,12.330000,12.330000,12.330000,12.330000,8.121497,0
2005-08-01,12.280000,12.280000,12.280000,12.280000,8.088563,0
2005-08-02,12.240000,12.240000,12.240000,12.240000,8.062215,0
2005-08-03,12.310000,12.310000,12.310000,12.310000,8.108323,0
2005-08-04,12.310000,12.310000,12.310000,12.310000,8.108323,0
2005-08-05,12.260000,12.260000,12.260000,12.260000,8.075392,0
2005-08-08,12.250000,12.250000,12.250000,12.250000,8.068807,0
2005-08-09,12.240000,12.240000,12.240000,12.240000,8.062215,0
2005-08-10,12.230000,12.230000,12.230000,12.230000,8.055633,0
2005-08-11,12.280000,12.280000,12.280000,12.280000,8.088563,0
2005-08-12,12.350000,12.350000,12.350000,12.350000,8.134670,0
2005-08-15,12.340000,12.340000,12.340000,12.340000,8.128085,0
2005-08-16,12.390000,12.390000,12.390000,12.390000,8.161019,0
2005-08-17,12.340000,12.340000,12.340000,12.340000,8.128085,0
2005-08-18,12.380000,12.380000,12.380000,12.380000,8.154434,0
2005-08-19,12.390000,12.390000,12.390000,12.390000,8.161019,0
2005-08-22,12.390000,12.390000,12.390000,12.390000,8.161019,0
2005-08-23,12.420000,12.420000,12.420000,12.420000,8.180779,0
2005-08-24,12.450000,12.450000,12.450000,12.450000,8.200538,0
2005-08-25,12.460000,12.460000,12.460000,12.460000,8.207127,0
2005-08-26,12.450000,12.450000,12.450000,12.450000,8.200538,0
2005-08-29,12.480000,12.480000,12.480000,12.480000,8.220300,0
2005-08-30,12.550000,12.550000,12.550000,12.550000,8.266408,0
2005-08-31,12.600000,12.600000,12.600000,12.600000,8.299342,0
2005-09-01,12.650000,12.650000,12.650000,12.650000,8.332273,0
2005-09-02,12.650000,12.650000,12.650000,12.650000,8.332273,0
2005-09-06,12.590000,12.590000,12.590000,12.590000,8.292756,0
2005-09-07,12.550000,12.550000,12.550000,12.550000,8.266408,0
2005-09-08,12.570000,12.570000,12.570000,12.570000,8.279580,0
2005-09-09,12.610000,12.610000,12.610000,12.610000,8.305929,0
2005-09-12,12.580000,12.580000,12.580000,12.580000,8.286169,0
2005-09-13,12.610000,12.610000,12.610000,12.610000,8.305929,0
2005-09-14,12.600000,12.600000,12.600000,12.600000,8.299342,0
2005-09-15,12.580000,12.580000,12.580000,12.580000,8.286169,0
2005-09-16,12.560000,12.560000,12.560000,12.560000,8.272994,0
2005-09-19,12.600000,12.600000,12.600000,12.600000,8.299342,0
2005-09-20,12.570000,12.570000,12.570000,12.570000,8.279580,0
2005-09-21,12.620000,12.620000,12.620000,12.620000,8.312517,0
2005-09-22,12.650000,12.650000,12.650000,12.650000,8.332273,0
2005-09-23,12.470000,12.470000,12.470000,12.470000,8.284444,0
2005-09-26,12.450000,12.450000,12.450000,12.450000,8.271152,0
2005-09-27,12.450000,12.450000,12.450000,12.450000,8.271152,0
2005-09-28,12.510000,12.510000,12.510000,12.510000,8.311014,0
2005-09-29,12.500000,12.500000,12.500000,12.500000,8.304371,0
2005-09-30,12.480000,12.480000,12.480000,12.480000,8.291086,0
2005-10-03,12.400000,12.400000,12.400000,12.400000,8.237938,0
2005-10-04,12.390000,12.390000,12.390000,12.390000,8.231293,0
2005-10-05,12.400000,12.400000,12.400000,12.400000,8.237938,0
2005-10-06,12.350000,12.350000,12.350000,12.350000,8.204718,0
2005-10-07,12.360000,12.360000,12.360000,12.360000,8.211365,0
2005-10-10,12.370000,12.370000,12.370000,12.370000,8.218006,0
2005-10-11,12.370000,12.370000,12.370000,12.370000,8.218006,0
2005-10-12,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-10-13,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-10-14,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-10-17,12.360000,12.360000,12.360000,12.360000,8.211365,0
2005-10-18,12.370000,12.370000,12.370000,12.370000,8.218006,0
2005-10-19,12.360000,12.360000,12.360000,12.360000,8.211365,0
2005-10-20,12.360000,12.360000,12.360000,12.360000,8.211365,0
2005-10-21,12.390000,12.390000,12.390000,12.390000,8.231293,0
2005-10-24,12.340000,12.340000,12.340000,12.340000,8.198076,0
2005-10-25,12.290000,12.290000,12.290000,12.290000,8.164858,0
2005-10-26,12.250000,12.250000,12.250000,12.250000,8.138287,0
2005-10-27,12.290000,12.290000,12.290000,12.290000,8.164858,0
2005-10-28,12.300000,12.300000,12.300000,12.300000,8.171500,0
2005-10-31,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-11-01,12.310000,12.310000,12.310000,12.310000,8.178144,0
2005-11-02,12.300000,12.300000,12.300000,12.300000,8.171500,0
2005-11-03,12.280000,12.280000,12.280000,12.280000,8.158216,0
2005-11-04,12.260000,12.260000,12.260000,12.260000,8.144929,0
2005-11-07,12.310000,12.310000,12.310000,12.310000,8.178144,0
2005-11-08,12.330000,12.330000,12.330000,12.330000,8.191432,0
2005-11-09,12.280000,12.280000,12.280000,12.280000,8.158216,0
2005-11-10,12.290000,12.290000,12.290000,12.290000,8.164858,0
2005-11-11,12.300000,12.300000,12.300000,12.300000,8.171500,0
2005-11-14,12.230000,12.230000,12.230000,12.230000,8.125001,0
2005-11-15,12.270000,12.270000,12.270000,12.270000,8.151567,0
2005-11-16,12.330000,12.330000,12.330000,12.330000,8.191432,0
2005-11-17,12.360000,12.360000,12.360000,12.360000,8.211365,0
2005-11-18,12.310000,12.310000,12.310000,12.310000,8.178144,0
2005-11-21,12.350000,12.350000,12.350000,12.350000,8.204718,0
2005-11-22,12.390000,12.390000,12.390000,12.390000,8.231293,0
2005-11-23,12.340000,12.340000,12.340000,12.340000,8.198076,0
2005-11-25,12.380000,12.380000,12.380000,12.380000,8.224651,0
2005-11-28,12.410000,12.410000,12.410000,12.410000,8.244581,0
2005-11-29,12.350000,12.350000,12.350000,12.350000,8.204718,0
2005-11-30,12.340000,12.340000,12.340000,12.340000,8.198076,0
2005-12-01,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-12-02,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-12-05,12.310000,12.310000,12.310000,12.310000,8.178144,0
2005-12-06,12.350000,12.350000,12.350000,12.350000,8.204718,0
2005-12-07,12.300000,12.300000,12.300000,12.300000,8.171500,0
2005-12-08,12.350000,12.350000,12.350000,12.350000,8.204718,0
2005-12-09,12.300000,12.300000,12.300000,12.300000,8.171500,0
2005-12-12,12.320000,12.320000,12.320000,12.320000,8.184790,0
2005-12-13,12.340000,12.340000,12.340000,12.340000,8.198076,0
2005-12-14,12.390000,12.390000,12.390000,12.390000,8.231293,0
2005-12-15,12.380000,12.380000,12.380000,12.380000,8.224651,0
2005-12-16,12.400000,12.400000,12.400000,12.400000,8.237938,0
2005-12-19,12.410000,12.410000,12.410000,12.410000,8.244581,0
2005-12-20,12.400000,12.400000,12.400000,12.400000,8.237938,0
2005-12-21,12.390000,12.390000,12.390000,12.390000,8.231293,0
2005-12-22,12.430000,12.430000,12.430000,12.430000,8.257867,0
2005-12-23,12.460000,12.460000,12.460000,12.460000,8.277798,0
2005-12-27,12.490000,12.490000,12.490000,12.490000,8.297729,0
2005-12-28,12.150000,12.150000,12.150000,12.150000,8.282052,0
2005-12-29,12.160000,12.160000,12.160000,12.160000,8.288866,0
2005-12-30,12.160000,12.160000,12.160000,12.160000,8.288866,0
2006-01-03,12.180000,12.180000,12.180000,12.180000,8.302501,0
2006-01-04,12.190000,12.190000,12.190000,12.190000,8.309315,0
2006-01-05,12.160000,12.160000,12.160000,12.160000,8.288866,0
2006-01-06,12.150000,12.150000,12.150000,12.150000,8.282052,0
2006-01-09,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-01-10,12.130000,12.130000,12.130000,12.130000,8.268416,0
2006-01-11,12.110000,12.110000,12.110000,12.110000,8.254786,0
2006-01-12,12.160000,12.160000,12.160000,12.160000,8.288866,0
2006-01-13,12.210000,12.210000,12.210000,12.210000,8.322950,0
2006-01-17,12.220000,12.220000,12.220000,12.220000,8.329765,0
2006-01-18,12.210000,12.210000,12.210000,12.210000,8.322950,0
2006-01-19,12.200000,12.200000,12.200000,12.200000,8.316135,0
2006-01-20,12.240000,12.240000,12.240000,12.240000,8.343396,0
2006-01-23,12.220000,12.220000,12.220000,12.220000,8.329765,0
2006-01-24,12.170000,12.170000,12.170000,12.170000,8.295684,0
2006-01-25,12.090000,12.090000,12.090000,12.090000,8.241152,0
2006-01-26,12.090000,12.090000,12.090000,12.090000,8.241152,0
2006-01-27,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-01-30,12.120000,12.120000,12.120000,12.120000,8.261599,0
2006-01-31,12.180000,12.180000,12.180000,12.180000,8.302501,0
2006-02-01,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-02-02,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-02-03,12.180000,12.180000,12.180000,12.180000,8.302501,0
2006-02-06,12.190000,12.190000,12.190000,12.190000,8.309315,0
2006-02-07,12.150000,12.150000,12.150000,12.150000,8.282052,0
2006-02-08,12.110000,12.110000,12.110000,12.110000,8.254786,0
2006-02-09,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-02-10,12.110000,12.110000,12.110000,12.110000,8.254786,0
2006-02-13,12.090000,12.090000,12.090000,12.090000,8.241152,0
2006-02-14,12.040000,12.040000,12.040000,12.040000,8.207069,0
2006-02-15,12.050000,12.050000,12.050000,12.050000,8.213888,0
2006-02-16,12.090000,12.090000,12.090000,12.090000,8.241152,0
2006-02-17,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-02-21,12.120000,12.120000,12.120000,12.120000,8.261599,0
2006-02-22,12.150000,12.150000,12.150000,12.150000,8.282052,0
2006-02-23,12.120000,12.120000,12.120000,12.120000,8.261599,0
2006-02-24,12.150000,12.150000,12.150000,12.150000,8.282052,0
2006-02-27,12.120000,12.120000,12.120000,12.120000,8.261599,0
2006-02-28,12.160000,12.160000,12.160000,12.160000,8.288866,0
2006-03-01,12.140000,12.140000,12.140000,12.140000,8.275234,0
2006-03-02,12.130000,12.130000,12.130000,12.130000,8.268416,0
2006-03-03,12.110000,12.110000,12.110000,12.110000,8.254786,0
2006-03-06,12.030000,12.030000,12.030000,12.030000,8.200254,0
2006-03-07,12.030000,12.030000,12.030000,12.030000,8.200254,0
2006-03-08,11.980000,11.980000,11.980000,11.980000,8.166171,0
2006-03-09,11.990000,11.990000,11.990000,11.990000,8.172985,0
2006-03-10,11.960000,11.960000,11.960000,11.960000,8.152538,0
2006-03-13,11.950000,11.950000,11.950000,11.950000,8.145722,0
2006-03-14,12.030000,12.030000,12.030000,12.030000,8.200254,0
2006-03-15,12.010000,12.010000,12.010000,12.010000,8.186620,0
2006-03-16,12.080000,12.080000,12.080000,12.080000,8.234337,0
2006-03-17,12.050000,12.050000,12.050000,12.050000,8.213888,0
2006-03-20,12.050000,12.050000,12.050000,12.050000,8.213888,0
2006-03-21,11.980000,11.980000,11.980000,11.980000,8.166171,0
2006-03-22,12.000000,12.000000,12.000000,12.000000,8.179804,0
2006-03-23,11.990000,11.990000,11.990000,11.990000,8.172985,0
2006-03-24,12.020000,12.020000,12.020000,12.020000,8.200275,0
2006-03-27,11.990000,11.990000,11.990000,11.990000,8.179809,0
2006-03-28,11.940000,11.940000,11.940000,11.940000,8.145697,0
2006-03-29,11.910000,11.910000,11.910000,11.910000,8.125232,0
2006-03-30,11.890000,11.890000,11.890000,11.890000,8.111587,0
2006-03-31,11.890000,11.890000,11.890000,11.890000,8.111587,0
2006-04-03,11.880000,11.880000,11.880000,11.880000,8.104767,0
2006-04-04,11.870000,11.870000,11.870000,11.870000,8.097946,0
2006-04-05,11.910000,11.910000,11.910000,11.910000,8.125232,0
2006-04-06,11.870000,11.870000,11.870000,11.870000,8.097946,0
2006-04-07,11.820000,11.820000,11.820000,11.820000,8.063832,0
2006-04-10,11.840000,11.840000,11.840000,11.840000,8.077474,0
2006-04-11,11.880000,11.880000,11.880000,11.880000,8.104767,0
2006-04-12,11.840000,11.840000,11.840000,11.840000,8.077474,0
2006-04-13,11.790000,11.790000,11.790000,11.790000,8.043365,0
2006-04-17,11.840000,11.840000,11.840000,11.840000,8.077474,0
2006-04-18,11.890000,11.890000,11.890000,11.890000,8.111587,0
2006-04-19,11.890000,11.890000,11.890000,11.890000,8.111587,0
2006-04-20,11.850000,11.850000,11.850000,11.850000,8.084300,0
2006-04-21,11.870000,11.870000,11.870000,11.870000,8.097946,0
2006-04-24,11.870000,11.870000,11.870000,11.870000,8.097946,0
2006-04-25,11.790000,11.790000,11.790000,11.790000,8.043365,0
2006-04-26,11.770000,11.770000,11.770000,11.770000,8.029720,0
2006-04-27,11.830000,11.830000,11.830000,11.830000,8.070656,0
2006-04-28,11.880000,11.880000,11.880000,11.880000,8.104767,0
